transaction_id,created_at,recipient_bank,account_number,amount,unique_code,transaction_status,admin_fee,user_id
FTXPNOCKPYI,2023-05-08 21:08:33.234211,BRI,9676584040,508005.0,660.0,Processed,0,6167855
FTXVXLGDIWE,2023-01-14 21:08:33.236399,LinkAja,5548485997,486379.0,606.0,Checking,0,6400068
FTLHDUHNQLU,2022-07-13 21:08:33.242135,Shopeepay,4314091905,2993323.0,569.0,Cancelled,1500,7235977
FTLSOLDKVRX,2022-12-19 21:08:33.247063,Dana,4387800643,4889918.0,525.0,Processed,0,8649404
FTGVVQXBSTY,2022-11-22 21:08:33.251065,Muamalat,4494732671,399939.0,611.0,Checking,0,3804681
FTUHNUTANNM,2023-12-07 21:08:33.253867,Ovo,6406614681,788817.0,836.0,Cancelled,0,4332718
FTSNLFKWEMB,2023-07-10 21:08:33.257872,Mandiri,8936243545,4756537.0,63.0,Processed,0,2704681
FTJHFYECXHI,2023-03-10 21:08:33.261930,Gopay,1504300128,41104.0,693.0,Success,0,3408650
FTZKBZAKDCJ,2022-12-15 21:08:33.265930,Shopeepay,5653738016,482887.0,275.0,Success,1500,9682599
FTMLABOXJBL,2024-01-27 21:08:33.270795,BRI,9262029859,1664539.0,274.0,Failed,0,4578856
FTCIPVIVLFA,2023-09-05 21:08:33.275166,Muamalat,6198141522,4995871.0,207.0,Need Confirmation,1500,8003653
FTPZGRJOAQM,2023-10-08 21:08:33.279175,BNI,2655670571,2368906.0,651.0,Need Confirmation,1500,4912283
FTHHIGGGXJW,2022-09-06 21:08:33.283253,JAGO,5777671576,2210154.0,921.0,Success,0,4723846
FTRQADIBQYE,2023-11-24 21:08:33.288144,Seabank,1493269901,3649964.0,413.0,Success,1500,6516326
FTSXVHQAPRY,2023-01-13 21:08:33.292215,BNI,1037638708,489285.0,560.0,Checking,1500,1514016
FTCIXROHGBI,2023-02-12 21:08:33.296141,Dana,2562939414,4050148.0,611.0,Checking,0,5467104
FTNSXQATJIZ,2024-05-03 21:08:33.299433,BNI,6604820814,3184329.0,364.0,Need Confirmation,0,5804069
FTKAAPQYZCC,2023-03-17 21:08:33.304772,BRI,7157699739,2002699.0,419.0,Failed,1500,4476775
FTGNBGATHMU,2024-01-09 21:08:33.308770,Dana,5029491903,1709027.0,974.0,Failed,0,8834085
FTFGQMOSSIG,2024-03-19 21:08:33.312772,Dana,7585260469,2545529.0,669.0,Processed,1500,1256105
FTNVRXYKFCL,2022-12-29 21:08:33.317428,Maybank,8130478646,1307226.0,241.0,Checking,1500,4912283
FTTVGUWEICJ,2023-02-01 21:08:33.321501,Mandiri,7815747245,217728.0,509.0,Checking,1500,4664299
FTNHGFCRUKG,2023-01-06 21:08:33.325501,JAGO,9988946155,2926152.0,165.0,Failed,1500,5467104
FTJOLZYYWFO,2023-09-26 21:08:33.329882,LinkAja,7470841872,4059876.0,797.0,Checking,0,4476775
FTPYRJRNAQR,2023-07-16 21:08:33.333918,Maybank,6104237336,2163331.0,193.0,Processed,0,2694045
FTRFUZIROAD,2024-02-07 21:08:33.337981,Ovo,9060994668,376827.0,311.0,Cancelled,0,8003653
FTCNHZWQGZS,2023-06-25 21:08:33.341977,LinkAja,2976558867,4196645.0,935.0,Cancelled,0,3707886
FTMDHLVTQYE,2022-12-08 21:08:33.346312,BCA,1099335389,981982.0,975.0,Processed,1500,7582581
FTLRWKIUJVB,2022-07-24 21:08:33.349307,Mandiri,3994885905,3110272.0,703.0,Failed,1500,7192899
FTBKFFDRUMV,2023-03-19 21:08:33.353631,Mandiri,5554211890,4927539.0,146.0,Need Confirmation,1500,7265195
FTJRNBDGHRO,2023-04-17 21:08:33.356627,Gopay,8941465006,2812326.0,981.0,Need Confirmation,1500,5025974
FTQHQQKXCOV,2023-09-10 21:08:33.360752,BNI,3568041828,1915392.0,746.0,Cancelled,1500,6498341
FTMDCAVVCYD,2023-05-01 21:08:33.365594,Gopay,5528392828,3408954.0,900.0,Checking,1500,6923812
FTQJFLFRZIO,2023-10-30 21:08:33.369805,BSI,4316448542,3543036.0,521.0,Success,1500,7465772
FTENBZIBBKA,2022-07-24 21:08:33.373797,Shopeepay,3514595592,3627542.0,295.0,Cancelled,1500,8956397
FTKHFOFBBHZ,2022-10-04 21:08:33.378316,Muamalat,8583904923,4721711.0,369.0,Processed,1500,4599313
FTELAMDWNKV,2022-09-10 21:08:33.382609,BJB,8465413309,2596797.0,740.0,Cancelled,1500,2134731
FTCTCFIXXIY,2023-07-11 21:08:33.387604,BCA,1508364956,2058158.0,586.0,Need Confirmation,0,8770600
FTBWLRBFDWC,2024-01-31 21:08:33.390605,Permata,3006638774,4967242.0,759.0,Need Confirmation,0,7213483
FTWNQXLUTBQ,2023-07-22 21:08:33.396171,Muamalat,2270037668,1469727.0,944.0,Need Confirmation,1500,8640712
FTZKLYWNGZY,2023-01-17 21:08:33.400171,Permata,9971771302,2718365.0,417.0,Cancelled,1500,5033990
FTLZFMFYYLV,2023-12-13 21:08:33.404176,Dana,4376294496,4195859.0,956.0,Failed,1500,6477391
FTAOPAGMVRQ,2023-09-22 21:08:33.407764,JAGO,2528150906,2127959.0,340.0,Need Confirmation,0,6075878
FTFYNVHDDOZ,2023-06-12 21:08:33.411017,Gopay,5995690800,4346529.0,752.0,Checking,1500,9465231
FTVTEQNBRVX,2023-06-22 21:08:33.415065,LinkAja,4703438259,3042155.0,244.0,Checking,1500,9431422
FTSUFWCGTSC,2023-12-24 21:08:33.418065,BRI,1559346860,1416639.0,831.0,Processed,0,8834085
FTFOZABAFPD,2022-11-27 21:08:33.422748,Ovo,1589779450,1294490.0,758.0,Cancelled,1500,4912283
FTVFSAFYFTD,2022-07-10 21:08:33.427680,LinkAja,7622792386,146186.0,565.0,Failed,0,9783435
FTKZLOPLFVS,2022-12-04 21:08:33.430676,Muamalat,2081228504,1767420.0,831.0,Need Confirmation,0,1514016
FTSFWSLUWJY,2024-01-18 21:08:33.435094,BSI,4294182436,2388085.0,778.0,Cancelled,1500,2488319
FTMUZMXZVRU,2023-05-03 21:08:33.439108,JAGO,2987793661,4295452.0,509.0,Processed,0,8557757
FTGNOZPYOSY,2023-09-19 21:08:33.443107,BRI,3778708503,1600132.0,910.0,Checking,1500,5033990
FTVWBCEMMIO,2024-02-23 21:08:33.447174,Shopeepay,3485158986,4438251.0,808.0,Checking,0,9393823
FTIRSWBNZES,2023-05-09 21:08:33.451180,Dana,8408156077,736431.0,138.0,Need Confirmation,0,4476775
FTABBXHXRRM,2023-11-07 21:08:33.454626,Muamalat,7729076571,2742003.0,560.0,Success,1500,3074505
FTOGABPYOOC,2023-02-06 21:08:33.458785,Gopay,6351568703,3668068.0,155.0,Failed,1500,1403838
FTUWKGGMQKQ,2022-12-27 21:08:33.462722,BSI,4206212902,3232172.0,586.0,Checking,1500,8003653
FTHEETMTURS,2023-08-17 21:08:33.465784,Gopay,8287523097,4638523.0,462.0,Success,1500,7582581
FTAJCGIQSGV,2022-06-03 21:08:33.469780,Permata,9588582661,3983769.0,565.0,Success,0,4664299
FTZJWBHVDDI,2023-06-19 21:08:33.473780,Muamalat,6085223216,4865225.0,640.0,Need Confirmation,0,6400068
FTNYFTZKQRF,2024-02-29 21:08:33.476782,Gopay,2235821848,549969.0,393.0,Processed,1500,2488319
FTLRWMTPHCQ,2024-01-23 21:08:33.480747,LinkAja,8292168584,1323197.0,433.0,Failed,0,8046879
FTEYFDDFCFQ,2024-01-27 21:08:33.484882,JAGO,9346443584,481134.0,894.0,Cancelled,0,7602999
FTPMACNZYVV,2022-09-30 21:08:33.488995,BSI,6528891633,253463.0,271.0,Processed,1500,4254157
FTXOZTPDQAC,2024-02-07 21:08:33.493082,BSI,3106350504,4778005.0,521.0,Checking,1500,4578856
FTRFUCMHODE,2022-08-19 21:08:33.496996,Muamalat,4257477328,2377423.0,64.0,Need Confirmation,1500,2488319
FTYPIVNBIGX,2023-07-12 21:08:33.501216,Ovo,5492976039,2705859.0,194.0,Cancelled,1500,1514016
FTDWAHOSYXH,2022-05-27 21:08:33.505218,BCA,1316833038,3194599.0,311.0,Cancelled,0,6516326
FTCYEMTNBKB,2024-05-17 21:08:33.509221,BSI,8984255677,249359.0,290.0,Success,0,6477391
FTBTZNBVVRU,2023-09-09 21:08:33.513220,BNI,9453488886,4177089.0,311.0,Success,0,2959133
FTDPPMSKHRS,2023-05-16 21:08:33.517233,Shopeepay,6698197117,2900828.0,230.0,Need Confirmation,1500,4298698
FTBXIPOXZOI,2023-04-15 21:08:33.521221,BCA,7141889357,1653750.0,418.0,Success,0,6498341
FTLUDIXJGRE,2023-05-31 21:08:33.525216,Shopeepay,8541909732,4202125.0,605.0,Failed,0,4476775
FTEQJTWNDSG,2023-01-28 21:08:33.529215,Gopay,6840859346,3362422.0,809.0,Checking,1500,3804681
FTXASYAQHMD,2024-03-10 21:08:33.533220,Ovo,9642790438,4665930.0,735.0,Processed,1500,5891500
FTWJPUDTAFF,2024-04-20 21:08:33.537220,Muamalat,9534610264,3545247.0,904.0,Cancelled,1500,4298698
FTLDDYCHVPD,2022-07-05 21:08:33.542101,BRI,6138869834,3196936.0,81.0,Processed,0,4912283
FTMOIVANLEU,2024-02-08 21:08:33.545060,BJB,8358030202,4248026.0,207.0,Checking,1500,6400068
FTKLCEJRJAK,2023-09-14 21:08:33.550027,Ovo,2076437189,4939251.0,298.0,Success,0,9364555
FTEZQPFEPBU,2022-10-17 21:08:33.554032,Maybank,6219002682,1271020.0,79.0,Checking,0,6477391
FTTKIBCAFXX,2022-10-28 21:08:33.558345,Shopeepay,9466654269,3206995.0,263.0,Success,0,4599313
FTSOSBXAJXT,2023-10-17 21:08:33.563542,BNI,1014439318,1212585.0,799.0,Need Confirmation,0,4588801
FTLIABCUZSL,2023-03-04 21:08:33.567537,BNI,6078443173,3896934.0,193.0,Checking,1500,3094327
FTVBIQVPTQF,2023-07-14 21:08:33.571542,Muamalat,1647016877,2106599.0,771.0,Processed,0,8003653
FTRSSVSQKJJ,2022-08-03 21:08:33.575434,Dana,5418345904,2032930.0,382.0,Success,0,8046879
FTFPVKWADLB,2022-12-31 21:08:33.579363,Muamalat,4821160899,2513906.0,89.0,Checking,0,4298698
FTCQOBOFYPM,2023-12-10 21:08:33.583450,Muamalat,2252880647,1903523.0,968.0,Cancelled,0,2694045
FTOKKRPHEIL,2023-04-28 21:08:33.587489,BCA,3315968138,739470.0,550.0,Failed,0,3200751
FTRIWSRYLFI,2024-02-11 21:08:33.591521,Shopeepay,9085615862,4929155.0,639.0,Success,0,8557757
FTZMCNONSOL,2023-12-15 21:08:33.596153,Dana,6343303598,1280529.0,668.0,Need Confirmation,1500,6583888
FTAVTWQDPPV,2023-07-07 21:08:33.601069,BSI,5282698774,2816594.0,292.0,Processed,1500,9431422
FTEYTHXABTU,2022-08-23 21:08:33.604140,Shopeepay,5288879790,1849137.0,599.0,Cancelled,0,6488399
FTJZBBPFTBW,2023-09-01 21:08:33.609205,BSI,4937090627,1891361.0,442.0,Success,0,3773586
FTVNFGCQQGC,2023-07-25 21:08:33.613794,JAGO,7743654690,4518822.0,804.0,Cancelled,0,8003653
FTSYZBTXVUN,2023-04-21 21:08:33.617717,Ovo,7257530242,1487469.0,703.0,Cancelled,0,2927077
FTEMSNXQNIR,2023-01-16 21:08:33.621718,BSI,9666973848,1095807.0,559.0,Failed,1500,6242129
FTEQXNIWMHP,2023-04-04 21:08:33.626385,BNI,5992181401,3026996.0,750.0,Need Confirmation,0,4553294
FTBBVJAEZWK,2022-05-19 21:08:33.630384,BSI,9256958057,296637.0,249.0,Failed,1500,4965362
FTMPSJXHNNK,2024-04-12 21:08:33.634480,Dana,6250096788,72706.0,911.0,Processed,0,3094327
FTXECSLTJAR,2023-02-05 21:08:33.639139,Seabank,7989708067,3595701.0,971.0,Checking,0,8420980
FTHNHCNDQWR,2024-03-28 21:08:33.643478,Seabank,8240955515,585819.0,352.0,Need Confirmation,1500,6167855
FTAQCHACKYI,2022-10-13 21:08:33.647560,Maybank,7152810560,693112.0,627.0,Success,0,1325863
FTRAJWJHFLL,2024-03-05 21:08:33.651479,Maybank,7006251061,1416647.0,371.0,Checking,0,3773586
FTEIJKFCAJN,2023-04-19 21:08:33.655869,BJB,5549207182,2218794.0,599.0,Failed,0,2324037
FTTJZBIEWDK,2023-03-16 21:08:33.659888,BCA,9566347345,3826771.0,945.0,Failed,1500,8284055
FTUWNAFQSED,2022-12-01 21:08:33.663888,Shopeepay,6906642515,2085969.0,925.0,Success,1500,7322424
FTESOWGHOAT,2023-04-06 21:08:33.667817,LinkAja,1839633500,3786594.0,235.0,Success,1500,8284055
FTQRNNPPPLO,2023-03-06 21:08:33.670913,BJB,9596328088,3984581.0,718.0,Processed,0,9364555
FTVAJWVDAIP,2023-06-14 21:08:33.675149,JAGO,3714443039,4783690.0,623.0,Cancelled,1500,3408650
FTSYYWCAFTL,2023-12-04 21:08:33.679149,BJB,7409020386,4247209.0,209.0,Processed,0,7200561
FTKDYOEUMDH,2023-08-04 21:08:33.683147,Permata,3409534013,2648266.0,816.0,Processed,1500,9465231
FTSTXMIQTNY,2023-02-03 21:08:33.687116,Ovo,6150074366,1595832.0,777.0,Processed,1500,7602999
FTJPTSCSNSL,2023-09-28 21:08:33.690146,Ovo,5776358745,497148.0,875.0,Processed,0,9176129
FTQPPHTFPIM,2022-10-30 21:08:33.694158,BJB,4157938937,2094648.0,476.0,Cancelled,0,6275968
FTHFTTTWCTB,2023-03-08 21:08:33.698109,Mandiri,6922464181,1674908.0,979.0,Need Confirmation,1500,7322424
FTCZPJAOAPI,2023-12-10 21:08:33.702332,Permata,8645088244,2144999.0,304.0,Checking,0,6075878
FTWYTUJDGPN,2023-12-22 21:08:33.706311,BSI,1776376135,3460058.0,528.0,Success,0,3149445
FTFZMXNRKMV,2023-06-03 21:08:33.710321,Mandiri,7270849230,3792224.0,559.0,Success,1500,8284055
FTKUINJHCGS,2022-10-16 21:08:33.713311,Maybank,8137411492,2789055.0,963.0,Success,0,5891500
FTAHZJRVWSX,2023-05-12 21:08:33.717273,BRI,5643947348,572199.0,913.0,Need Confirmation,0,8627508
FTVUQQVFRIG,2024-02-29 21:08:33.721312,BNI,8444941964,2455225.0,544.0,Failed,1500,5849842
FTAZKZQJSAS,2022-06-03 21:08:33.725335,Maybank,7212153258,150213.0,308.0,Need Confirmation,0,3094327
FTDSTUBWDFS,2024-01-12 21:08:33.728313,JAGO,9474712998,385016.0,447.0,Cancelled,0,7347132
FTNVTDXQIJU,2022-08-18 21:08:33.732458,Mandiri,9059644697,780251.0,807.0,Checking,0,8046879
FTZVQULGWSJ,2023-01-22 21:08:33.736540,Gopay,9485868178,588191.0,117.0,Failed,1500,6275968
FTJXXMNTHWB,2022-11-27 21:08:33.740545,BSI,1919379271,3103476.0,915.0,Failed,1500,9783435
FTIYQLGYPWA,2023-07-04 21:08:33.745261,JAGO,1557241736,4894529.0,701.0,Checking,0,5025974
FTXXENKGTRL,2022-08-07 21:08:33.749261,Muamalat,5175434222,3529163.0,475.0,Success,0,7582581
FTXNVIOVEJM,2023-05-09 21:08:33.753259,BJB,4811221037,1145824.0,373.0,Failed,1500,7265195
FTMTQFBENJC,2023-08-12 21:08:33.757261,Muamalat,7566042066,1392728.0,922.0,Need Confirmation,0,6075878
FTKKAWUOGUN,2024-05-01 21:08:33.761328,Seabank,9092140856,870670.0,240.0,Processed,1500,8420980
FTXDVATJAWG,2023-06-27 21:08:33.764734,Mandiri,5558058938,3701357.0,465.0,Checking,1500,4664299
FTISHXBSEPC,2024-05-11 21:08:33.772399,BNI,2355891097,693968.0,614.0,Processed,1500,4565447
FTMYQRHWTGW,2022-12-06 21:08:33.777504,BNI,1395676025,2453509.0,740.0,Need Confirmation,1500,4298698
FTPFEKFFDNA,2022-07-12 21:08:33.782444,Ovo,4470013047,4790337.0,197.0,Failed,1500,5033990
FTQQCGYAHDA,2023-05-28 21:08:33.787152,LinkAja,3249330739,2498277.0,533.0,Cancelled,0,7465772
FTSYRUVOHGJ,2024-01-25 21:08:33.793877,Gopay,9638103214,881647.0,373.0,Success,1500,2694045
FTGHSLRANSD,2023-11-25 21:08:33.798110,LinkAja,5249663636,1389286.0,342.0,Need Confirmation,0,3915287
FTJZIWESTYQ,2024-02-04 21:08:33.803124,Maybank,2379848809,3674784.0,275.0,Checking,0,2488319
FTTBVSXBBSF,2023-05-09 21:08:33.808148,Ovo,5313428832,556515.0,270.0,Cancelled,0,5025974
FTDTZNEBULU,2024-02-14 21:08:33.815111,Shopeepay,4127120059,3265643.0,730.0,Need Confirmation,1500,9364555
FTDXRHXSYWH,2023-12-21 21:08:33.821122,Shopeepay,4026954690,3031795.0,366.0,Processed,0,9176129
FTJZSOLPHUT,2022-11-07 21:08:33.825224,Muamalat,3028052834,3715465.0,830.0,Processed,0,3773586
FTRZQFXFPFD,2022-07-06 21:08:33.833186,BNI,3215334571,826290.0,137.0,Success,1500,2134731
FTFWDZSDYSD,2023-02-11 21:08:33.839235,Dana,2011899995,4974795.0,63.0,Need Confirmation,0,8020048
FTSCPNLOCIC,2024-01-14 21:08:33.844271,Shopeepay,5371840351,195231.0,119.0,Success,0,4476775
FTATJDGBEJT,2022-08-04 21:08:33.848267,Mandiri,2659058486,863005.0,59.0,Processed,1500,9393823
FTOTQGAGGMY,2023-12-28 21:08:33.854261,JAGO,1390270412,3354270.0,869.0,Cancelled,0,1403838
FTDARRMZMMT,2023-03-03 21:08:33.859501,Gopay,8061512688,926011.0,808.0,Failed,0,4476775
FTGEIXVPUPB,2023-10-22 21:08:33.863503,Mandiri,5704529484,1039811.0,419.0,Failed,1500,9431422
FTLSVSCOUNK,2022-06-27 21:08:33.868498,BJB,1361924132,127268.0,872.0,Failed,1500,7213483
FTNVFKPTNKR,2024-02-02 21:08:33.873497,Seabank,5621649156,469996.0,342.0,Success,1500,5804069
FTPOJWMKWGC,2023-05-15 21:08:33.878570,Ovo,7718294270,2625872.0,818.0,Checking,0,3773586
FTOKQZUHTAN,2023-04-14 21:08:33.882570,Mandiri,3267871343,2351836.0,388.0,Processed,1500,8497477
FTCGUKURCPF,2022-06-11 21:08:33.886628,Permata,6746842808,4772592.0,694.0,Failed,1500,6477391
FTIOZJLMBKM,2023-01-01 21:08:33.890709,Dana,4080923088,2430824.0,117.0,Failed,0,8284055
FTVXSUTRUDY,2023-09-05 21:08:33.894708,LinkAja,5667251805,2706907.0,411.0,Processed,1500,6400068
FTFQRVLTCEC,2022-08-30 21:08:33.898841,BJB,2952769020,3305568.0,393.0,Checking,1500,8420980
FTKEXVGPEFY,2023-10-10 21:08:33.902773,Mandiri,3011203544,4379565.0,958.0,Failed,1500,1687417
FTTFJQTLDQM,2023-01-10 21:08:33.907809,JAGO,6430892232,1491228.0,145.0,Processed,0,6075878
FTFPILDLIAX,2024-04-09 21:08:33.911776,Muamalat,2380109732,285283.0,178.0,Cancelled,1500,7602999
FTKBVOKNIIE,2023-08-18 21:08:33.914769,BCA,5413883284,283664.0,303.0,Processed,1500,4578856
FTDCPFMAQWD,2022-10-07 21:08:33.920879,Muamalat,7961230063,1009791.0,657.0,Failed,0,6400068
FTOBPQLBUUW,2024-05-10 21:08:33.924807,Maybank,6070942873,201032.0,375.0,Need Confirmation,0,6400068
FTCFCYLDBJA,2022-08-11 21:08:33.928807,LinkAja,2635948635,2507346.0,793.0,Failed,1500,4588801
FTXPVVHROEI,2024-04-11 21:08:33.933159,BSI,1459472805,4791381.0,971.0,Need Confirmation,1500,3074505
FTBZLSTWPHR,2022-09-26 21:08:33.937219,LinkAja,5934553927,3315843.0,694.0,Success,0,9364555
FTMWVOBVJEP,2024-01-12 21:08:33.941168,LinkAja,3344164361,2328851.0,745.0,Failed,0,4332718
FTVZJNUHJVN,2022-11-08 21:08:33.945254,Dana,2648087589,831427.0,439.0,Failed,0,6477391
FTKMZOLCLEW,2022-12-18 21:08:33.951484,Ovo,4637108663,4008244.0,848.0,Success,1500,1796116
FTRFXBCCBQZ,2023-05-08 21:08:33.955554,Dana,1376396198,2780870.0,594.0,Cancelled,0,2959133
FTJQMYVYJSC,2023-07-16 21:08:33.960561,JAGO,1540292265,2665085.0,742.0,Cancelled,1500,7780649
FTUVYQFFLFI,2022-12-05 21:08:33.964482,Mandiri,3683091044,3822756.0,393.0,Cancelled,1500,7235977
FTZORUHIPZM,2023-06-15 21:08:33.968559,Mandiri,7099610476,3947769.0,513.0,Need Confirmation,1500,5891500
FTOULPLKAQL,2024-05-18 21:08:33.972563,JAGO,1023967849,3142574.0,825.0,Success,1500,9682599
FTTMZKKXJMW,2023-01-30 21:08:33.976528,Mandiri,6369962382,1981793.0,97.0,Processed,0,3804681
FTFRJARTIEZ,2022-11-07 21:08:33.980910,BRI,8860464137,1799920.0,768.0,Failed,1500,5025974
FTBIQRVCLUR,2022-11-20 21:08:33.984916,Shopeepay,7268299837,148953.0,660.0,Cancelled,1500,2927077
FTYKHLKCNLB,2022-12-12 21:08:33.988923,Mandiri,9312624206,4655596.0,919.0,Processed,1500,7322424
FTNTHWVGNLG,2024-03-19 21:08:33.993922,BCA,7474290733,1925615.0,722.0,Need Confirmation,1500,7192899
FTCRUQOXLER,2024-02-09 21:08:33.998637,Gopay,1966541607,4404012.0,228.0,Failed,0,7465772
FTPMPXLAWJA,2024-03-02 21:08:34.002663,Shopeepay,1239882678,3210951.0,400.0,Need Confirmation,0,1403838
FTIYQPWFWYS,2023-04-18 21:08:34.006625,Muamalat,6177207947,283329.0,81.0,Success,0,5804069
FTVEKSWVUEF,2024-04-22 21:08:34.012323,Mandiri,9348189844,4488316.0,236.0,Cancelled,0,6923812
FTFDMHUQTTO,2023-06-12 21:08:34.016396,BNI,5810652281,2636704.0,487.0,Processed,0,2134731
FTRSPLNJSMX,2022-09-04 21:08:34.020674,Dana,5709699656,1552696.0,824.0,Cancelled,1500,7233458
FTDJKHSTKBQ,2024-02-12 21:08:34.024766,Ovo,9945002311,314221.0,899.0,Checking,0,1403838
FTYGZWLFYZB,2023-03-22 21:08:34.028771,Shopeepay,2169876124,4968469.0,948.0,Cancelled,1500,2134731
FTKQRRZMCLS,2024-02-01 21:08:34.032698,BRI,7837593708,3494099.0,890.0,Failed,0,2488319
FTTWCBBLUNY,2023-05-01 21:08:34.034769,LinkAja,1526748218,2488263.0,121.0,Cancelled,0,3773586
FTVQWGHJZMX,2023-06-15 21:08:34.039430,Seabank,4073076573,2822209.0,336.0,Checking,0,7233458
FTFMTZJBVLB,2023-02-15 21:08:34.043772,BNI,9560198632,2749702.0,236.0,Need Confirmation,0,5467104
FTFAXBUINTJ,2022-10-31 21:08:34.048771,LinkAja,7594962328,3047711.0,347.0,Processed,1500,1256105
FTOIVYVRDKF,2022-06-30 21:08:34.052457,JAGO,1603677596,2153602.0,918.0,Checking,1500,8834085
FTXFWBGDDGY,2024-04-20 21:08:34.057036,Seabank,6976457208,4982660.0,648.0,Checking,1500,2704681
FTLESVKIHMO,2023-04-23 21:08:34.060964,Seabank,4437380802,2553975.0,148.0,Cancelled,0,3094327
FTLIOYNDPGB,2023-05-01 21:08:34.064960,Muamalat,6269400067,4648363.0,944.0,Cancelled,0,9431422
FTUIFPMCYNA,2024-01-16 21:08:34.069307,Maybank,1131345197,4512970.0,247.0,Cancelled,0,8770600
FTDCNPNIVBD,2024-03-07 21:08:34.074953,BRI,6691977312,2763750.0,413.0,Success,0,3408650
FTHGQWCYHOR,2023-09-21 21:08:34.079025,BCA,4086127517,3597778.0,322.0,Processed,1500,2134731
FTKLDOKEBSJ,2022-12-06 21:08:34.082985,Dana,5321843172,873218.0,341.0,Success,1500,8420980
FTHIUZJDHAT,2022-07-17 21:08:34.086034,BRI,7030026246,1069966.0,894.0,Success,1500,6275968
FTGAFWGXQZN,2022-06-16 21:08:34.090370,Mandiri,5056305671,2773425.0,211.0,Need Confirmation,1500,6477391
FTETABENXUQ,2024-05-18 21:08:34.094370,BNI,5437136045,940799.0,273.0,Processed,1500,7192899
FTZEFHRTSWP,2023-03-14 21:08:34.098420,Shopeepay,7368191797,2805792.0,222.0,Failed,1500,5655096
FTJXCQRHQIK,2023-06-13 21:08:34.102506,BRI,7437867061,1136884.0,652.0,Success,0,9393823
FTRARNKZWIJ,2023-03-27 21:08:34.106738,JAGO,1342565326,4464297.0,770.0,Checking,1500,2959133
FTBTOPJMTGR,2022-05-30 21:08:34.110745,LinkAja,4555162385,3965695.0,290.0,Success,1500,7213483
FTFEUESZKMF,2022-08-25 21:08:34.114959,BSI,9074872497,1432725.0,133.0,Processed,0,7322424
FTKVPTIZTHR,2023-05-23 21:08:34.120162,Gopay,9149579511,4980144.0,540.0,Success,0,8420980
FTCFUDSLAPA,2023-11-15 21:08:34.125084,LinkAja,7601774015,2157841.0,733.0,Success,1500,6607671
FTAWHGABIRE,2023-09-20 21:08:34.129151,Permata,1790318445,1745346.0,649.0,Processed,0,7582581
FTDJCURXHYF,2023-05-28 21:08:34.133082,LinkAja,5737978532,183488.0,884.0,Need Confirmation,1500,7780649
FTTRSVMSTMC,2023-02-28 21:08:34.138106,Maybank,8187564463,1488540.0,816.0,Cancelled,0,1687417
FTUTAUZRZNC,2023-08-28 21:08:34.144151,Muamalat,8351007270,1858046.0,111.0,Processed,0,2694045
FTWFAHPMPQT,2024-02-26 21:08:34.150528,Ovo,2498465763,2469353.0,733.0,Failed,0,9393823
FTHSTRFDWWB,2023-07-26 21:08:34.154184,LinkAja,1542061732,3739051.0,143.0,Need Confirmation,1500,5885633
FTDEWYHEOJJ,2022-09-10 21:08:34.158243,BRI,1385203405,3162299.0,873.0,Success,1500,3074505
FTAKGMYTSGN,2022-10-23 21:08:34.163219,Permata,9560587524,794675.0,922.0,Checking,1500,3074505
FTLBTBZHTEW,2023-12-06 21:08:34.167167,JAGO,6619271182,4968699.0,798.0,Failed,0,9726509
FTUCJBJLOHX,2024-04-18 21:08:34.172174,Gopay,1697202932,2628427.0,850.0,Checking,1500,3408650
FTAHSXWECNZ,2023-06-29 21:08:34.176240,Shopeepay,6871674515,4330850.0,697.0,Success,0,8834085
FTXZNDKORQX,2023-08-25 21:08:34.180168,Shopeepay,7642813479,1183192.0,798.0,Success,0,7265195
FTGTTAHBYWJ,2022-07-23 21:08:34.185169,Muamalat,6858177739,3359563.0,582.0,Checking,1500,4298698
FTJYQPKLNQI,2023-12-27 21:08:34.189169,BJB,2731174624,953279.0,414.0,Cancelled,1500,4451779
FTESKDDINWO,2024-02-26 21:08:34.192168,Mandiri,5831215851,2146285.0,103.0,Success,1500,3408650
FTYSZJVXRMK,2022-09-18 21:08:34.197325,Permata,4869787338,3667544.0,955.0,Failed,0,7192899
FTNDEWJPRKC,2023-12-28 21:08:34.200326,LinkAja,4992032055,4676915.0,659.0,Need Confirmation,1500,7810448
FTQPYZMSIKS,2022-08-03 21:08:34.204326,Shopeepay,7490351434,666292.0,658.0,Success,0,5239074
FTSRDGZHCRZ,2022-12-25 21:08:34.208337,BJB,2690532381,1568645.0,403.0,Checking,0,4588801
FTOASYCRJKS,2022-06-16 21:08:34.212634,Permata,6613755921,1071744.0,864.0,Need Confirmation,0,7810448
FTZUWQOFLXK,2023-12-08 21:08:34.217603,Permata,9168196053,1924035.0,221.0,Need Confirmation,0,4912283
FTCRLLFUCSD,2023-01-09 21:08:34.221606,Mandiri,4639041060,2491794.0,599.0,Success,0,5033990
FTRQPVHZWFC,2023-03-28 21:08:34.225676,Maybank,2599024825,3381527.0,988.0,Checking,0,3408650
FTBBAAHVYYN,2023-01-21 21:08:34.230682,Permata,4470509759,464708.0,75.0,Failed,0,7265195
FTTJMYBEYKL,2024-01-19 21:08:34.234679,BSI,4991447982,2672862.0,465.0,Failed,0,4476775
